Date,Open,High,Low,Close,Volume,Adj Close
14-02-2007,460.00,469.13,459.22,465.93,5698800,465.93
15-02-2007,466.00,466.13,460.72,461.47,4042400,461.47
16-02-2007,462.80,470.15,462.06,469.94,6177000,469.94
20-02-2007,468.47,472.75,464.71,472.10,4067600,472.10
21-02-2007,469.84,478.68,467.74,475.86,5640600,475.86
22-02-2007,478.69,484.24,474.39,475.85,5743900,475.85
23-02-2007,475.75,476.95,467.80,470.62,3882600,470.62
26-02-2007,472.83,475.25,463.75,464.93,3969900,464.93
27-02-2007,455.00,459.80,447.17,448.77,9312800,448.77
28-02-2007,450.41,453.67,443.04,449.45,8032300,449.45
01-03-2007,442.67,452.42,440.00,448.23,8685200,448.23
02-03-2007,445.11,448.70,438.68,438.68,6583600,438.68
05-03-2007,437.02,445.50,437.00,440.95,6355100,440.95
06-03-2007,447.47,459.00,447.38,457.55,7533700,457.55
07-03-2007,462.69,463.14,454.29,455.64,6534100,455.64
08-03-2007,459.22,465.50,454.10,454.72,5362800,454.72
09-03-2007,458.00,458.40,450.10,452.96,4977700,452.96
12-03-2007,452.57,455.25,451.11,454.75,3465400,454.75
13-03-2007,450.11,451.93,442.83,443.03,6377300,443.03
14-03-2007,443.23,448.66,439.00,448.00,8016900,448.00
15-03-2007,447.86,449.82,443.94,446.19,3944200,446.19
16-03-2007,445.65,446.70,439.89,440.85,5659100,440.85
19-03-2007,443.25,448.50,440.63,447.23,5197700,447.23
20-03-2007,445.79,447.60,443.60,445.28,3421500,445.28
21-03-2007,445.30,456.57,445.21,456.55,5798300,456.55
22-03-2007,455.61,462.17,452.53,462.04,5680700,462.04
23-03-2007,461.45,463.39,457.08,461.83,4111300,461.83
26-03-2007,460.55,465.00,455.62,465.00,4710300,465.00
27-03-2007,463.55,465.23,460.34,463.62,3741200,463.62
28-03-2007,461.87,465.44,460.15,461.88,4591600,461.88
29-03-2007,464.55,466.00,455.00,460.92,3988500,460.92
30-03-2007,462.10,463.40,456.14,458.16,3380200,458.16
02-04-2007,457.76,458.53,452.12,458.53,3448500,458.53
03-04-2007,464.05,474.25,464.00,472.60,6501800,472.60
04-04-2007,472.14,473.00,469.58,471.02,3778800,471.02
05-04-2007,471.30,472.09,469.62,471.51,2715800,471.51
09-04-2007,472.98,473.00,465.59,468.21,3062100,468.21
10-04-2007,467.09,470.79,465.16,466.50,2979300,466.50
11-04-2007,466.06,469.40,462.61,464.53,3812000,464.53
12-04-2007,464.00,468.00,462.24,467.39,2707900,467.39
13-04-2007,468.45,468.77,463.36,466.29,2794800,466.29
16-04-2007,468.46,476.99,468.15,474.27,5077900,474.27
17-04-2007,473.80,476.39,471.60,472.80,3210100,472.80
18-04-2007,471.26,479.90,469.53,476.01,5670500,476.01
19-04-2007,474.50,481.95,469.59,471.65,11009600,471.65
20-04-2007,490.52,492.50,482.02,482.48,12161500,482.48
23-04-2007,480.10,485.00,478.26,479.08,5674600,479.08
24-04-2007,478.61,479.98,475.55,477.53,3694700,477.53
25-04-2007,480.00,481.37,476.11,477.99,3966800,477.99
26-04-2007,478.10,484.45,477.11,481.18,4124900,481.18
27-04-2007,480.07,482.40,478.33,479.01,2925700,479.01
30-04-2007,479.15,481.35,471.38,471.38,3641200,471.38
01-05-2007,472.19,472.81,464.17,469.00,3658200,469.00
02-05-2007,468.65,471.08,465.73,465.78,3062700,465.78
03-05-2007,466.22,474.07,465.29,473.23,3594200,473.23
04-05-2007,470.12,474.84,465.88,471.12,3950000,471.12
07-05-2007,472.14,472.82,466.47,467.27,3020100,467.27
08-05-2007,466.13,468.17,464.73,466.81,2905100,466.81
09-05-2007,466.15,471.73,463.88,469.25,3889900,469.25
10-05-2007,467.04,469.49,461.02,461.47,3686300,461.47
11-05-2007,461.83,467.00,461.00,466.74,2944100,466.74
14-05-2007,465.48,467.51,460.00,461.78,3872700,461.78
15-05-2007,461.96,462.54,457.41,458.00,4119000,458.00
16-05-2007,462.00,473.14,459.02,472.61,6554200,472.61
17-05-2007,472.46,475.22,470.81,470.96,4660600,470.96
18-05-2007,472.03,472.70,469.75,470.32,3695900,470.32
21-05-2007,469.53,479.20,466.72,470.60,6159300,470.60
22-05-2007,473.00,479.01,473.00,475.86,3839000,475.86
23-05-2007,480.82,483.41,473.75,473.97,5060200,473.97
24-05-2007,475.15,479.20,471.50,474.33,4173600,474.33
25-05-2007,479.70,484.95,477.27,483.52,5348500,483.52
29-05-2007,485.00,491.80,484.00,487.11,5218000,487.11
30-05-2007,484.50,498.84,483.00,498.60,7245800,498.60
31-05-2007,500.56,508.78,497.06,497.91,8924300,497.91
01-06-2007,501.00,505.02,497.93,500.40,4799000,500.40
04-06-2007,497.91,510.51,497.59,507.07,7101000,507.07
05-06-2007,509.75,519.00,506.61,518.84,10447100,518.84
06-06-2007,516.75,520.78,515.26,518.25,7886700,518.25
07-06-2007,519.75,526.50,512.51,515.06,10630500,515.06
08-06-2007,516.20,519.64,509.46,515.49,6358200,515.49
11-06-2007,514.02,518.25,510.00,511.34,4647700,511.34
12-06-2007,508.71,511.67,503.17,504.77,6419500,504.77
13-06-2007,507.09,508.54,498.69,505.24,7034000,505.24
14-06-2007,505.38,505.88,501.70,502.84,4621200,502.84
15-06-2007,508.19,509.00,501.23,505.89,6174100,505.89
18-06-2007,506.18,516.00,504.24,515.20,4835900,515.20
19-06-2007,514.01,517.25,511.54,514.31,4355300,514.31
20-06-2007,516.96,518.75,509.06,509.97,4338200,509.97
21-06-2007,510.98,515.29,506.28,514.11,4409700,514.11
22-06-2007,516.42,524.99,516.10,524.98,7203700,524.98
25-06-2007,528.98,534.99,523.38,527.42,7925000,527.42
26-06-2007,532.73,533.20,526.24,530.26,5689500,530.26
27-06-2007,525.00,527.99,519.56,526.29,6123100,526.29
28-06-2007,524.88,529.50,523.80,525.01,4168400,525.01
29-06-2007,526.02,527.40,519.46,522.70,3880600,522.70
02-07-2007,525.49,531.85,524.20,530.38,3487600,530.38
03-07-2007,531.06,534.40,527.50,534.34,1871800,534.34
05-07-2007,535.56,544.40,532.15,541.63,4942900,541.63
06-07-2007,541.25,543.87,538.73,539.40,2747000,539.40
09-07-2007,543.00,548.74,540.26,542.56,3729800,542.56
10-07-2007,543.79,547.00,541.65,543.34,3856000,543.34
11-07-2007,543.61,546.50,540.01,544.47,3309300,544.47
12-07-2007,545.86,547.32,540.22,545.33,3441600,545.33
13-07-2007,547.91,552.67,547.25,552.16,5237100,552.16
16-07-2007,550.30,558.58,549.31,552.99,6599500,552.99
17-07-2007,555.04,557.73,552.38,555.00,4328600,555.00
18-07-2007,553.89,554.50,543.81,549.50,6080000,549.50
19-07-2007,553.46,553.52,542.24,548.59,11127200,548.59
20-07-2007,511.90,523.18,509.50,520.12,17772300,520.12
23-07-2007,519.01,520.00,512.15,512.51,6356700,512.51
24-07-2007,509.30,518.69,507.11,514.00,5572100,514.00
25-07-2007,516.98,517.02,505.56,509.76,5545000,509.76
26-07-2007,508.74,512.59,498.88,508.00,6883400,508.00
27-07-2007,508.53,516.62,505.50,511.89,5509100,511.89
30-07-2007,512.92,519.34,510.50,516.11,3963300,516.11
31-07-2007,520.23,520.44,510.00,510.00,4270500,510.00
01-08-2007,510.50,516.51,508.14,512.94,4421500,512.94
02-08-2007,513.72,514.99,509.00,511.01,3154900,511.01
03-08-2007,510.05,513.20,503.00,503.00,3176200,503.00
06-08-2007,503.00,510.15,502.50,510.00,3651500,510.00
07-08-2007,509.75,519.88,509.04,516.02,4264300,516.02
08-08-2007,519.34,525.78,517.09,525.78,4068800,525.78
09-08-2007,520.80,526.82,514.63,514.73,4846500,514.73
10-08-2007,510.18,518.72,505.63,515.75,5875200,515.75
13-08-2007,519.54,519.75,513.03,515.50,3179300,515.50
14-08-2007,515.72,517.40,508.00,508.60,3633700,508.60
15-08-2007,509.00,511.69,496.71,497.55,5409500,497.55
16-08-2007,492.02,496.43,480.46,491.52,8645600,491.52
17-08-2007,497.44,501.00,491.65,500.04,5479400,500.04
20-08-2007,502.46,502.56,496.00,497.92,2697300,497.92
21-08-2007,498.94,508.16,497.77,506.61,3610600,506.61
22-08-2007,509.96,516.25,509.25,512.75,3252700,512.75
23-08-2007,516.00,516.13,507.00,512.19,3076700,512.19
24-08-2007,512.61,515.55,508.50,515.00,2472700,515.00
27-08-2007,514.43,517.45,511.40,513.26,2325100,513.26
28-08-2007,511.53,514.98,505.79,506.40,3273900,506.40
29-08-2007,507.84,513.30,507.23,512.88,2549300,512.88
30-08-2007,512.36,515.40,510.58,511.40,2651700,511.40
31-08-2007,513.10,516.50,511.47,515.25,2977600,515.25
04-09-2007,515.02,528.00,514.62,525.15,3693700,525.15
05-09-2007,523.40,529.48,522.25,527.80,3312900,527.80
06-09-2007,529.36,529.83,518.24,523.52,3625900,523.52
07-09-2007,517.86,521.24,516.80,519.35,3663600,519.35
10-09-2007,521.28,522.07,510.88,514.48,3225800,514.48
11-09-2007,516.99,521.65,515.73,521.33,2703600,521.33
12-09-2007,520.53,527.98,519.00,522.65,2986000,522.65
13-09-2007,524.06,527.21,523.22,524.78,1891100,524.78
14-09-2007,523.20,530.27,522.22,528.75,2764900,528.75
17-09-2007,526.53,529.28,524.07,525.30,2197500,525.30
18-09-2007,526.52,537.25,524.27,535.27,4215700,535.27
19-09-2007,539.27,549.45,538.86,546.85,5526900,546.85
20-09-2007,547.00,556.80,546.03,552.83,5525000,552.83
21-09-2007,556.34,560.79,552.83,560.10,8011700,560.10
24-09-2007,561.00,571.46,560.00,568.02,5297000,568.02
25-09-2007,564.00,569.56,562.86,569.00,2730600,569.00
26-09-2007,570.40,571.79,563.81,568.16,3346100,568.16
27-09-2007,571.73,571.74,565.78,567.50,2056300,567.50
28-09-2007,567.00,569.55,564.12,567.27,2639500,567.27
01-10-2007,569.97,584.35,569.61,582.55,4711300,582.55
02-10-2007,583.38,596.81,580.01,584.39,7067500,584.39
03-10-2007,586.25,588.99,580.36,584.02,3879500,584.02
04-10-2007,585.09,585.09,577.06,579.03,2986700,579.03
05-10-2007,587.11,596.00,587.01,594.05,5068700,594.05
08-10-2007,595.00,610.26,593.95,609.62,5028000,609.62
09-10-2007,615.11,623.78,608.39,615.18,8767800,615.18
10-10-2007,621.36,625.68,616.80,625.39,5385600,625.39
11-10-2007,633.64,641.41,609.00,622.00,11799000,622.00
12-10-2007,623.98,638.40,618.24,637.39,6823700,637.39
15-10-2007,638.47,639.86,615.55,620.11,6943800,620.11
16-10-2007,618.49,625.92,611.99,616.00,6025300,616.00
17-10-2007,630.45,634.00,621.59,633.48,6030500,633.48
18-10-2007,635.41,641.37,628.50,639.62,12289200,639.62
19-10-2007,654.56,658.49,643.23,644.71,15789000,644.71
22-10-2007,638.67,655.00,636.28,650.75,6664400,650.75
23-10-2007,661.25,677.60,660.00,675.77,6793700,675.77
24-10-2007,672.71,677.47,659.56,675.82,7404200,675.82
25-10-2007,678.68,678.97,663.55,668.51,5795500,668.51
26-10-2007,674.03,676.54,668.06,674.60,3353900,674.60
29-10-2007,677.77,680.00,672.09,679.23,3066300,679.23
30-10-2007,677.51,699.91,677.51,694.77,6900600,694.77
31-10-2007,700.69,707.00,696.04,707.00,6876800,707.00
01-11-2007,702.79,713.72,701.78,703.21,6527200,703.21
02-11-2007,710.51,713.58,697.34,711.25,5841500,711.25
05-11-2007,706.99,730.23,706.07,725.65,8883700,725.65
06-11-2007,737.56,741.79,725.00,741.79,8436300,741.79
07-11-2007,741.13,747.24,723.14,732.94,8252900,732.94
08-11-2007,734.60,734.89,677.18,693.84,16512200,693.84
09-11-2007,675.78,681.88,661.21,663.97,11388100,663.97
12-11-2007,657.74,669.93,626.21,632.07,10227300,632.07
13-11-2007,644.99,660.92,632.07,660.55,8426100,660.55
14-11-2007,673.28,675.49,636.27,641.68,8094700,641.68
15-11-2007,638.57,647.50,624.00,629.65,6967700,629.65
16-11-2007,633.94,635.49,616.02,633.63,9042800,633.63
19-11-2007,629.59,636.77,618.50,625.85,5527400,625.85
20-11-2007,636.48,659.10,632.87,648.54,9840600,648.54
21-11-2007,643.77,669.97,642.08,660.52,7013500,660.52
23-11-2007,670.00,678.28,668.11,676.70,2738700,676.70
26-11-2007,680.20,693.40,665.00,666.00,6790100,666.00
27-11-2007,674.80,676.43,650.26,673.57,8904500,673.57
28-11-2007,682.11,694.30,672.14,692.26,7916500,692.26
29-11-2007,690.75,702.79,687.77,697.00,6208000,697.00
30-11-2007,711.00,711.06,682.11,693.00,7895500,693.00
03-12-2007,691.01,695.00,681.14,681.53,4325100,681.53
04-12-2007,678.31,692.00,677.12,684.16,4231800,684.16
05-12-2007,692.73,698.93,687.50,698.51,4209600,698.51
06-12-2007,697.80,716.56,697.01,715.26,4909000,715.26
07-12-2007,714.99,718.00,710.50,714.87,3852100,714.87
10-12-2007,715.99,724.80,714.00,718.42,3856200,718.42
11-12-2007,719.94,720.99,698.78,699.20,6139100,699.20
12-12-2007,714.00,714.32,688.50,699.35,6159100,699.35
13-12-2007,696.31,697.62,681.21,694.05,5040800,694.05
14-12-2007,687.51,699.70,687.26,689.96,3673500,689.96
17-12-2007,688.00,695.42,663.67,669.23,5486000,669.23
18-12-2007,674.16,676.71,652.50,673.35,7166700,673.35
19-12-2007,674.21,679.50,669.00,677.37,4421100,677.37
20-12-2007,685.83,691.00,680.61,689.69,4422200,689.69
21-12-2007,697.88,699.26,693.24,696.69,5382000,696.69
24-12-2007,694.99,700.73,693.06,700.73,1628400,700.73
26-12-2007,698.99,713.22,698.21,710.84,2530000,710.84
27-12-2007,707.07,716.00,700.74,700.74,2942500,700.74
28-12-2007,704.93,707.95,696.54,702.53,2562700,702.53
31-12-2007,698.57,702.49,690.58,691.48,2376200,691.48
02-01-2008,692.87,697.37,677.73,685.19,4306900,685.19
03-01-2008,685.26,686.85,676.52,685.33,3252500,685.33
04-01-2008,679.69,680.96,655.00,657.00,5359800,657.00
07-01-2008,653.94,662.28,637.35,649.25,6403400,649.25
08-01-2008,653.00,659.96,631.00,631.68,5339100,631.68
09-01-2008,630.04,653.34,622.51,653.20,6739700,653.20
10-01-2008,645.01,657.20,640.11,646.73,6334200,646.73
11-01-2008,642.70,649.47,630.11,638.25,4977000,638.25
14-01-2008,651.14,657.40,645.25,653.82,4447500,653.82
15-01-2008,645.90,649.05,635.38,637.65,5568200,637.65
16-01-2008,628.97,639.99,601.93,615.95,10560000,615.95
17-01-2008,620.76,625.74,598.01,600.79,8216800,600.79
18-01-2008,608.36,609.99,598.45,600.25,8539600,600.25
22-01-2008,562.03,597.50,561.20,584.35,9501500,584.35
23-01-2008,560.71,568.00,519.00,548.62,16965700,548.62
24-01-2008,558.80,579.69,554.14,574.49,9400900,574.49
25-01-2008,591.81,595.00,566.18,566.40,6966000,566.40
28-01-2008,570.97,572.24,548.60,555.98,5816700,555.98
29-01-2008,560.47,561.33,540.67,550.52,6283000,550.52
30-01-2008,549.19,560.43,543.51,548.27,7939600,548.27
31-01-2008,539.01,573.00,534.29,564.30,14871300,564.30
01-02-2008,528.67,536.67,510.00,515.90,17600500,515.90
04-02-2008,509.07,512.78,492.55,495.43,13157100,495.43
05-02-2008,489.43,509.00,488.52,506.80,11203300,506.80
06-02-2008,511.14,511.17,497.93,501.71,7636400,501.71
07-02-2008,496.86,514.19,494.76,504.95,7928900,504.95
08-02-2008,509.41,517.73,508.70,516.69,6828900,516.69
11-02-2008,520.52,523.71,513.40,521.16,5826000,521.16
12-02-2008,523.39,530.60,513.03,518.09,6662300,518.09
13-02-2008,522.50,534.99,518.69,534.62,6624700,534.62
14-02-2008,538.35,541.04,531.00,532.25,6476700,532.25
15-02-2008,528.31,532.66,524.33,529.64,5240100,529.64
19-02-2008,534.94,535.06,506.50,508.95,6350400,508.95
20-02-2008,503.51,511.01,498.82,509.00,6662200,509.00
21-02-2008,512.85,513.21,499.50,502.86,5677800,502.86
22-02-2008,502.06,509.00,497.55,507.80,5515900,507.80
25-02-2008,505.95,506.50,485.74,486.44,8372800,486.44
26-02-2008,461.20,466.47,446.85,464.19,23287300,464.19
27-02-2008,460.13,475.49,459.64,472.86,10121900,472.86
28-02-2008,470.50,479.09,467.36,475.39,6586900,475.39
29-02-2008,471.87,479.74,464.65,471.18,9425400,471.18
03-03-2008,471.51,472.72,450.11,457.02,7554500,457.02
04-03-2008,450.95,453.36,435.78,444.60,13621700,444.60
05-03-2008,445.25,454.17,444.00,447.70,7436600,447.70
06-03-2008,447.69,453.30,431.18,432.70,7470100,432.70
07-03-2008,428.88,440.00,426.24,433.35,8071800,433.35
10-03-2008,428.83,431.00,413.04,413.62,7987600,413.62
11-03-2008,425.26,440.15,424.65,439.84,8826900,439.84
12-03-2008,440.01,447.88,438.07,440.18,6651900,440.18
13-03-2008,432.67,446.98,428.78,443.01,7726600,443.01
14-03-2008,442.98,449.34,430.62,437.92,6574400,437.92
17-03-2008,427.99,433.71,412.11,419.87,7888200,419.87
18-03-2008,428.98,440.84,425.53,439.16,7237200,439.16
19-03-2008,441.11,447.50,431.67,432.00,6179000,432.00
20-03-2008,427.32,435.70,417.50,433.55,9913400,433.55
24-03-2008,438.43,465.78,437.72,460.56,6763500,460.56
25-03-2008,457.46,457.47,446.00,450.78,5831600,450.78
26-03-2008,452.59,462.87,449.29,458.19,5225700,458.19
27-03-2008,446.00,448.61,440.49,444.08,5832200,444.08
28-03-2008,447.46,453.57,434.31,438.08,4376200,438.08
31-03-2008,435.64,442.69,432.01,440.47,4446400,440.47
01-04-2008,447.74,466.50,446.87,465.71,6093100,465.71
02-04-2008,469.90,475.74,460.39,465.70,5999000,465.70
03-04-2008,461.73,463.29,448.13,455.12,6778400,455.12
04-04-2008,457.01,477.83,456.20,471.09,5897200,471.09
07-04-2008,477.03,485.44,473.53,476.82,5943500,476.82
08-04-2008,473.04,474.14,462.01,467.81,4547000,467.81
09-04-2008,469.13,472.00,457.54,464.19,6048100,464.19
10-04-2008,464.96,473.86,461.85,469.08,5072400,469.08
11-04-2008,464.07,467.26,455.01,457.45,4169700,457.45
14-04-2008,457.16,457.45,450.15,451.66,3842600,451.66
15-04-2008,458.13,459.72,443.72,446.84,4577600,446.84
16-04-2008,444.40,458.28,441.00,455.03,7630700,455.03
17-04-2008,455.63,459.37,446.52,449.54,13353000,449.54
18-04-2008,535.21,547.70,524.77,539.41,18235600,539.41
21-04-2008,539.39,542.59,530.29,537.79,7439700,537.79
22-04-2008,537.57,560.83,537.56,555.00,7938500,555.00
23-04-2008,557.94,559.31,540.95,546.49,4921500,546.49
24-04-2008,551.29,554.49,540.02,543.04,4135100,543.04
25-04-2008,549.02,553.00,542.73,544.06,4164400,544.06
28-04-2008,545.88,556.81,539.00,552.12,4008600,552.12
29-04-2008,550.83,563.40,550.01,558.47,4346000,558.47
30-04-2008,562.21,584.86,558.47,574.29,7903000,574.29
01-05-2008,578.31,594.93,576.97,593.08,6602800,593.08
02-05-2008,598.49,602.45,579.30,581.29,6998800,581.29
05-05-2008,598.86,599.00,587.13,594.90,6281000,594.90
06-05-2008,591.00,592.00,583.00,586.36,4629300,586.36
07-05-2008,590.27,599.49,576.43,579.00,6613000,579.00
08-05-2008,586.20,589.30,578.91,583.01,5122900,583.01
09-05-2008,579.00,585.00,571.30,573.20,4484900,573.20
12-05-2008,574.75,586.75,568.91,584.94,4863900,584.94
13-05-2008,586.23,587.95,578.55,583.00,5163500,583.00
14-05-2008,586.49,591.19,575.25,576.30,4375800,576.30
15-05-2008,579.00,582.95,575.61,581.00,4342700,581.00
16-05-2008,581.43,584.68,578.32,580.07,4274100,580.07
19-05-2008,578.55,588.88,573.52,577.52,5604500,577.52
20-05-2008,574.63,582.48,572.91,578.60,3313600,578.60
21-05-2008,578.52,581.41,547.89,549.99,6468100,549.99
22-05-2008,551.95,554.21,540.25,549.46,5076300,549.46
23-05-2008,546.96,553.00,537.81,544.62,4431500,544.62
27-05-2008,544.96,562.60,543.85,560.90,3865500,560.90
28-05-2008,567.94,571.49,561.10,568.24,4050400,568.24
29-05-2008,574.79,585.88,573.20,583.00,4845000,583.00
30-05-2008,583.47,589.92,581.30,585.80,3225200,585.80
02-06-2008,582.50,583.89,571.27,575.00,3674200,575.00
03-06-2008,576.50,580.50,560.61,567.30,4305300,567.30
04-06-2008,565.33,578.00,564.55,572.22,3363200,572.22
05-06-2008,577.08,588.04,576.21,586.30,3916700,586.30
06-06-2008,579.75,580.72,567.00,567.00,4734500,567.00
09-06-2008,568.06,570.00,545.40,557.87,5288300,557.87
10-06-2008,549.56,558.82,546.78,554.17,3657400,554.17
11-06-2008,556.24,557.34,544.46,545.20,3812900,545.20
12-06-2008,548.76,558.00,546.88,552.95,5491600,552.95
13-06-2008,561.49,575.70,561.34,571.51,6184400,571.51
16-06-2008,566.50,579.10,566.50,572.81,3542800,572.81
17-06-2008,576.35,578.07,568.38,569.46,3462900,569.46
18-06-2008,564.51,568.99,559.16,562.38,3381200,562.38
19-06-2008,555.35,563.78,550.81,560.20,5683100,560.20
20-06-2008,556.98,556.98,544.51,546.43,5983100,546.43
23-06-2008,545.36,553.15,542.02,545.21,3635900,545.21
24-06-2008,545.14,551.19,535.10,542.30,4672600,542.30
25-06-2008,544.97,557.80,543.67,551.00,4122200,551.00
26-06-2008,544.10,544.93,528.26,528.82,5659500,528.82
27-06-2008,527.68,530.00,515.09,528.07,5447500,528.07
30-06-2008,532.47,538.00,523.06,526.42,3765300,526.42
01-07-2008,519.58,536.72,517.00,534.73,4959900,534.73
02-07-2008,536.51,540.38,526.06,527.04,4223000,527.04
03-07-2008,530.88,539.23,527.50,537.00,2400500,537.00
07-07-2008,542.30,549.00,535.60,543.91,4255200,543.91
08-07-2008,545.99,555.19,540.00,554.53,4932400,554.53
09-07-2008,550.76,555.68,540.73,541.55,4154000,541.55
10-07-2008,545.00,549.50,530.72,540.57,4331700,540.57
11-07-2008,536.50,539.50,519.43,533.80,4981400,533.80
14-07-2008,539.00,540.06,515.45,521.62,4424800,521.62
15-07-2008,516.28,527.50,501.10,516.09,6071000,516.09
16-07-2008,514.04,536.50,510.60,535.60,4742200,535.60
17-07-2008,534.16,537.05,524.50,533.44,8787400,533.44
18-07-2008,498.35,498.98,478.19,481.32,11292400,481.32
21-07-2008,480.88,484.09,465.70,468.80,5901500,468.80
22-07-2008,466.72,480.25,465.60,477.11,4691500,477.11
23-07-2008,481.61,497.23,478.10,489.22,4894100,489.22
24-07-2008,496.70,496.87,475.62,475.62,3540900,475.62
25-07-2008,486.49,493.13,481.50,491.98,3183500,491.98
28-07-2008,492.09,492.09,475.13,477.12,3160000,477.12
29-07-2008,479.30,487.26,478.00,483.11,2802800,483.11
30-07-2008,485.50,486.02,472.81,482.70,3490700,482.70
31-07-2008,474.56,480.89,471.44,473.75,2865100,473.75
01-08-2008,472.51,473.22,462.50,467.86,3007900,467.86
04-08-2008,468.12,473.01,461.90,463.00,2487000,463.00
05-08-2008,467.59,480.08,466.33,479.85,3584500,479.85
06-08-2008,478.37,489.77,472.51,486.34,3375800,486.34
07-08-2008,482.00,484.00,476.41,479.12,2773800,479.12
08-08-2008,480.15,495.75,475.69,495.01,3739300,495.01
11-08-2008,492.47,508.88,491.78,500.84,4239300,500.84
12-08-2008,502.00,506.13,498.00,502.61,2755700,502.61
13-08-2008,501.60,503.54,493.88,500.03,3625500,500.03
14-08-2008,497.70,507.61,496.29,505.49,2918600,505.49
15-08-2008,506.99,510.66,505.50,510.15,3545700,510.15
18-08-2008,509.84,510.00,495.51,498.30,3333900,498.30
19-08-2008,490.43,498.28,486.63,490.50,3046500,490.50
20-08-2008,494.72,496.69,482.57,485.00,3982100,485.00
21-08-2008,482.92,489.90,479.27,486.53,3514100,486.53
22-08-2008,491.50,494.88,489.48,490.59,2297200,490.59
25-08-2008,486.11,497.00,481.50,483.01,2014300,483.01
26-08-2008,483.46,483.46,470.59,474.16,3308200,474.16
27-08-2008,473.73,474.83,464.84,468.58,4387100,468.58
28-08-2008,472.49,476.45,470.33,473.78,3029700,473.78
29-08-2008,469.75,471.01,462.33,463.29,3848200,463.29
02-09-2008,476.77,482.18,461.42,465.25,6111500,465.25
03-09-2008,468.73,474.29,459.58,464.41,4314600,464.41
04-09-2008,460.00,463.24,449.40,450.26,4848500,450.26
05-09-2008,445.49,452.46,440.08,444.25,4534300,444.25
08-09-2008,452.02,452.94,417.55,419.95,9017900,419.95
09-09-2008,423.17,432.38,415.00,418.66,7229600,418.66
10-09-2008,424.47,424.48,409.68,414.16,6226800,414.16
11-09-2008,408.35,435.09,406.38,433.75,6471400,433.75
12-09-2008,430.21,441.99,429.00,437.66,6028000,437.66
15-09-2008,424.00,441.97,423.71,433.86,6567400,433.86
16-09-2008,425.96,449.28,425.49,442.93,6990700,442.93
17-09-2008,438.48,439.14,413.44,414.49,9126900,414.49
18-09-2008,422.64,439.18,410.50,439.08,8589400,439.08
19-09-2008,461.00,462.07,443.28,449.15,10006000,449.15
22-09-2008,454.13,454.13,429.00,430.14,4407300,430.14
23-09-2008,433.25,440.79,425.72,429.27,5204200,429.27
24-09-2008,430.34,445.00,430.11,435.11,4242000,435.11
25-09-2008,438.84,450.00,435.98,439.60,5020300,439.60
26-09-2008,428.00,437.16,421.03,431.04,5292500,431.04
29-09-2008,419.51,423.51,380.71,381.00,10762900,381.00
30-09-2008,395.98,425.08,392.32,400.52,3086300,400.52
01-10-2008,411.15,416.98,403.10,411.72,6234800,411.72
02-10-2008,409.79,409.98,386.00,390.49,5984900,390.49
03-10-2008,397.35,412.50,383.07,386.91,7992900,386.91
06-10-2008,373.98,375.99,357.16,371.21,11220600,371.21
07-10-2008,373.33,374.98,345.37,346.01,11054400,346.01
08-10-2008,330.16,358.99,326.11,338.11,11826400,338.11
09-10-2008,344.52,348.57,321.67,328.98,8075000,328.98
10-10-2008,313.16,341.89,310.30,332.00,10597800,332.00
13-10-2008,355.79,381.95,345.75,381.02,8905500,381.02
14-10-2008,393.53,394.50,357.00,362.71,7784800,362.71
15-10-2008,354.65,359.00,338.83,339.17,6721400,339.17
16-10-2008,332.76,356.50,309.44,353.02,16239700,353.02
17-10-2008,378.96,386.00,363.55,372.54,14249200,372.54
20-10-2008,379.75,380.98,359.59,379.32,6753400,379.32
21-10-2008,372.39,383.78,362.00,362.75,5782000,362.75
22-10-2008,356.99,369.69,344.00,355.67,6560000,355.67
23-10-2008,353.65,358.00,337.99,352.32,6478900,352.32
24-10-2008,326.47,350.47,324.74,339.29,7359000,339.29
27-10-2008,334.81,343.00,325.60,329.49,6200700,329.49
28-10-2008,339.05,369.31,328.51,368.75,8105400,368.75
29-10-2008,365.79,371.00,352.37,358.00,9756600,358.00
30-10-2008,368.46,372.00,358.37,359.69,7988900,359.69
31-10-2008,356.16,371.96,354.27,359.36,7423300,359.36
03-11-2008,357.58,362.99,341.43,346.49,5954500,346.49
04-11-2008,353.44,372.36,345.50,366.94,7349900,366.94
05-11-2008,362.15,368.88,341.31,342.24,6946500,342.24
06-11-2008,339.97,344.42,325.81,331.22,8574800,331.22
07-11-2008,333.12,341.15,325.33,331.14,4681300,331.14
10-11-2008,328.00,329.44,309.47,318.78,8080100,318.78
11-11-2008,308.69,316.30,300.52,311.46,10146600,311.46
12-11-2008,302.05,312.49,287.76,291.00,10051100,291.00
13-11-2008,291.77,313.00,280.00,312.08,13234700,312.08
14-11-2008,303.25,324.99,302.56,310.02,9517100,310.02
17-11-2008,303.00,310.16,297.95,300.12,7543800,300.12
18-11-2008,301.57,303.73,285.35,297.42,8346100,297.42
19-11-2008,295.39,300.19,278.58,280.18,7834600,280.18
20-11-2008,274.89,282.94,259.04,259.56,9779400,259.56
21-11-2008,262.51,269.37,247.30,262.43,10244500,262.43
24-11-2008,269.26,269.95,249.01,257.44,10054700,257.44
